,match_id,game_time,game_duration,player0,player1,player2,player3,player4,player5,player6,player7,player8,player9
8838,NA1_4191745497,1643073924915,1959,Garen,Khazix,Corki,Jhin,Lux,Gwen,Ekko,Yasuo,Soraka,Senna
8839,NA1_4178817202,1642277161148,2043,Yorick,Lillia,Xerath,Ezreal,Sona,Jayce,Viego,Zoe,Lucian,Thresh
8840,NA1_4163624911,1641268696402,1383,Shen,Viego,Yasuo,Kaisa,Swain,Sett,Ekko,Akali,Jhin,Lux
8841,NA1_4160616566,1641070954269,1966,Akali,Vi,Annie,MissFortune,Morgana,Jax,Kayn,Zed,Draven,Pyke
8842,NA1_4160612294,1641069201746,1325,Riven,JarvanIV,Zed,Kaisa,Pyke,Malphite,Ekko,Yasuo,Jhin,Soraka
8843,NA1_4160028308,1641012015465,2021,Aatrox,LeeSin,Ekko,Lucian,Brand,Chogath,Talon,Varus,Ezreal,Soraka
8844,NA1_4160022685,1641009968717,1583,Akali,Vi,Corki,Yasuo,Nami,Tryndamere,Ekko,Vladimir,Jinx,Thresh
8845,NA1_4159937693,1641008320112,925,Yone,Ekko,Yasuo,Caitlyn,Lux,Maokai,Viego,Kassadin,Ezreal,Yuumi
8846,NA1_4152740828,1640490901410,2091,Garen,Nidalee,Yasuo,Caitlyn,Velkoz,Jax,Warwick,Sylas,Ezreal,Lux
8847,NA1_4152711705,1640488591205,1210,Renekton,Hecarim,Akali,Sivir,Rakan,Graves,XinZhao,TwistedFate,Varus,TahmKench
8848,NA1_4230757702,1645847207908,993,DrMundo,Hecarim,Ahri,Yone,Vex,Garen,JarvanIV,Corki,Tristana,Karma
8849,NA1_4229666020,1645769330335,1609,Chogath,Khazix,Fizz,MissFortune,Senna,Gangplank,Kindred,Ahri,Zeri,Seraphine
8850,NA1_4229615866,1645766059050,1510,Kayle,Volibear,Ahri,Ezreal,Nami,Riven,Morgana,Yasuo,Caitlyn,Yuumi
8851,NA1_4229569732,1645764063413,1117,Warwick,Volibear,TwistedFate,Kaisa,Janna,Garen,Nunu,Ahri,Xayah,Renata
8852,NA1_4229430451,1645755266377,1442,Qiyana,Gwen,Ahri,Kalista,Janna,Bard,Diana,Yone,Lucian,Renata
8853,NA1_4229373940,1645753246275,1654,Aatrox,Gwen,Ahri,Jinx,Rakan,Graves,Neeko,Syndra,Zeri,Renata
8854,NA1_4229327312,1645751092763,1210,Malphite,Ekko,Ashe,Twitch,Senna,Irelia,XinZhao,Corki,Lucian,Yuumi
8855,NA1_4229274107,1645745728229,1295,Shen,Nunu,Ahri,Twitch,Nami,Graves,Viego,Qiyana,Vayne,Yuumi
8856,NA1_4229261850,1645744560061,641,Irelia,Evelynn,Zeri,Ashe,Morgana,Jinx,Khazix,Vex,,Rell
8857,NA1_4228490592,1645671885257,1874,DrMundo,Qiyana,Ahri,Draven,Soraka,Kayle,LeeSin,Talon,Syndra,Lulu
8858,NA1_4228102871,1645650849233,1324,Jax,Katarina,Zeri,Chogath,Senna,Akshan,Aatrox,Neeko,Ashe,MissFortune
8859,NA1_4228097512,1645648802879,1541,Jax,Hecarim,Gangplank,Karthus,Soraka,Caitlyn,Mordekaiser,Ahri,MissFortune,Nami
8860,NA1_4227282099,1645581428348,1649,Akali,JarvanIV,Viego,Zeri,Zilean,Fiora,Shaco,Aatrox,Ashe,Thresh
8861,NA1_4227118403,1645580017307,1013,Shyvana,LeeSin,Yone,Yasuo,Morgana,Akshan,Vi,Orianna,Vayne,Zilean
8862,NA1_4224948277,1645413597358,1790,Rengar,Evelynn,Neeko,Twitch,Yuumi,Gwen,Lillia,Brand,Ashe,Pantheon
8863,NA1_4224917020,1645411028296,1770,Jayce,XinZhao,TwistedFate,Kaisa,Lulu,Ornn,Evelynn,Diana,Jhin,Janna
8864,NA1_4221437797,1645184214107,1881,Akali,MasterYi,Syndra,Jinx,Lux,Vladimir,Kayn,LeeSin,Katarina,Senna
8865,NA1_4221426139,1645181822951,1905,Camille,Morgana,Sylas,Kaisa,Galio,Garen,Volibear,Renata,Lucian,Bard
8866,NA1_4221420654,1645176353842,1928,Yone,Nidalee,Lux,Caitlyn,Blitzcrank,Irelia,Nunu,Anivia,Jinx,Renata
8867,NA1_4221336461,1645173270917,2436,Leblanc,Volibear,Gnar,Renata,Taric,Yasuo,Gragas,Renekton,Xayah,Rakan
8868,NA1_4221331976,1645170755620,1690,Ornn,XinZhao,Leblanc,Jinx,Lux,Renekton,LeeSin,Syndra,Samira,Morgana
8869,NA1_4221308162,1645169195764,1213,Trundle,Viego,Xerath,Jinx,Leona,Renekton,LeeSin,Ahri,Xayah,Lux
8870,NA1_4221265156,1645167641215,1267,Renekton,Diana,Irelia,Ezreal,Lux,Mordekaiser,Qiyana,Morgana,Aphelios,Alistar
8871,NA1_4221099016,1645159204841,1722,Fiora,Khazix,Fizz,Zeri,Leona,Poppy,LeeSin,Kassadin,Veigar,Renata
8872,NA1_4220404593,1645100963434,1434,Lux,,,,,Veigar,,,,
8873,NA1_4220373392,1645098449707,1927,Morgana,,,,,Senna,,,,
8874,NA1_4220392090,1645096752754,1155,Lux,,,,,Alistar,,,,
8875,NA1_4220339455,1645093441934,1544,Sona,,,,,Seraphine,,,,
8876,NA1_4220308122,1645091921038,1157,Lux,,,,,Morgana,,,,
8877,NA1_4220354359,1645089344705,2271,Lux,,,,,Malphite,,,,
8878,NA1_4216240585,1644748490767,1625,Gwen,Graves,Malzahar,Jhin,Zilean,Gangplank,XinZhao,Annie,Lucian,Neeko
8879,NA1_4215213191,1644659658598,2858,Garen,XinZhao,Soraka,Draven,Lux,Teemo,Trundle,Anivia,Kaisa,Thresh
8880,NA1_4215210961,1644657754319,1507,Gnar,Ekko,Syndra,Jinx,TahmKench,Irelia,Shaco,Ryze,Jhin,Nautilus
8881,NA1_4204414202,1643879652136,1802,Urgot,Lillia,Lux,Jinx,Leona,Gwen,Khazix,Orianna,Twitch,Teemo
8882,NA1_4204430728,1643877335102,1876,Gangplank,Khazix,Veigar,Seraphine,Alistar,Volibear,FiddleSticks,Ahri,Caitlyn,Lulu
8883,NA1_4204062285,1643858329860,1822,Gangplank,XinZhao,Ahri,Vayne,Yuumi,Nasus,Graves,Malzahar,Caitlyn,Leona
8884,NA1_4229687626,1645770133167,2374,Volibear,Nunu,Brand,Tristana,Rakan,Sett,Hecarim,Jayce,Zeri,Sona
8885,NA1_4228787131,1645691323780,1354,Kayle,Nocturne,Zed,Jhin,Thresh,Shen,Skarner,Akshan,Veigar,Leona
8886,NA1_4228764169,1645689386881,1654,Vayne,XinZhao,Xerath,Aphelios,Seraphine,Illaoi,Hecarim,Sylas,Ezreal,Nautilus
8887,NA1_4228769768,1645687186244,1441,Jax,Udyr,Viktor,Seraphine,Soraka,Sett,Ekko,Kassadin,Jinx,Renata
8888,NA1_4228733834,1645685037468,1585,Karma,XinZhao,Syndra,Jinx,Thresh,Kayle,Kayn,Akali,Aphelios,Blitzcrank
8889,NA1_4228678793,1645683101262,1517,Yone,Viego,Sylas,Jinx,Brand,Kayle,Diana,Corki,Aphelios,Nautilus
8890,NA1_4228654905,1645681464734,1110,Darius,Kayn,Leblanc,MissFortune,Senna,Sett,Diana,Pyke,Vayne,Lulu
8891,NA1_4228638800,1645679904106,1107,Nasus,Diana,Ahri,Jinx,Lulu,Sett,Warwick,Sylas,Vayne,Karma
8892,NA1_4226082154,1645498043098,1952,Fiora,Nocturne,LeeSin,Jhin,Bard,Kayle,Rengar,Diana,Lucian,Nami
8893,NA1_4220972819,1645152437733,1457,Irelia,Diana,Jayce,Ezreal,Seraphine,Yorick,Kindred,Sett,Ziggs,Xerath
8894,NA1_4220906143,1645150606036,1511,Tryndamere,LeeSin,Akali,Ezreal,Nami,Darius,Khazix,Kayle,Tristana,Renata
8895,NA1_4210687227,1644309438995,2140,Sett,Diana,Sylas,Jhin,Zyra,Riven,Rammus,Gangplank,Jinx,Senna
8896,NA1_4210694129,1644307729242,1239,Fiora,Vi,Neeko,Kaisa,Lulu,Sett,Shyvana,Leblanc,Vayne,Soraka
8897,NA1_4209616015,1644220038717,1898,Singed,Diana,Kayle,Jhin,Lux,Jax,Nunu,Ahri,Senna,Pantheon
8898,NA1_4209580384,1644217143060,1991,Riven,Elise,Vladimir,Zeri,Sona,Urgot,Hecarim,Galio,Ezreal,Yuumi
8899,NA1_4209576061,1644215908256,974,Mordekaiser,Amumu,Vladimir,Caitlyn,Yuumi,Volibear,Poppy,Zed,Vayne,Lux
8900,NA1_4209550212,1644213558820,1956,Kayle,Viego,Zilean,Xayah,Rakan,Nasus,Graves,Katarina,Zeri,Yuumi
8901,NA1_4208018305,1644128244502,1528,Kayle,Hecarim,Yasuo,Ezreal,Soraka,Fiora,Mordekaiser,Yone,Heimerdinger,Zilean
8902,NA1_4208030367,1644126099568,1838,Fiora,Graves,Nunu,Ezreal,Karma,Kayle,JarvanIV,Yasuo,Jinx,Lulu
8903,NA1_4207940861,1644123571192,2040,DrMundo,Ekko,Fizz,Vayne,Nami,Kayle,Graves,Gangplank,Brand,Blitzcrank
8904,NA1_4231051379,1645861416044,1920,Irelia,Kindred,Lux,Veigar,Alistar,Sion,Shaco,Anivia,Jinx,Zilean
8905,NA1_4230967910,1645859649731,1273,Maokai,Diana,Zed,Vayne,Renata,Zac,Singed,Azir,Twitch,Braum
8906,NA1_4224217327,1645506167088,2534,Volibear,Ekko,Galio,Tristana,Anivia,Gwen,Kayn,Akali,Lux,MissFortune
8907,NA1_4225442213,1645446008650,1806,Sett,Zac,Zed,Yasuo,Lux,Tryndamere,Hecarim,Akali,Jhin,Pyke
8908,NA1_4225419679,1645444380317,1291,Darius,Gwen,Morgana,Yasuo,Blitzcrank,Shen,Nidalee,Zed,Twitch,Lulu
8909,NA1_4225417786,1645442215091,1803,Shen,MasterYi,Katarina,Ashe,Lulu,Lillia,Shaco,Irelia,Twitch,Nami
8910,NA1_4225337163,1645432806352,1758,Volibear,Viego,Veigar,Lucian,Nami,Shen,Diana,Akshan,Olaf,Yuumi
8911,NA1_4225352465,1645430952657,1455,Graves,XinZhao,Ahri,Lucian,Nami,MonkeyKing,Viego,Diana,Caitlyn,Alistar
8912,NA1_4225286146,1645427759833,2840,Jayce,Diana,MissFortune,Lucian,Nami,Aatrox,MasterYi,Viktor,Twitch,Renata
8913,NA1_4225240385,1645425323712,1729,Poppy,LeeSin,Leblanc,Jhin,Renata,Malphite,Vi,Akshan,Ezreal,Karma
8914,NA1_4225193187,1645423100921,1938,Sett,Evelynn,Ahri,Draven,Blitzcrank,Garen,Trundle,Lux,Ezreal,Alistar
8915,NA1_4225164530,1645420565705,1890,Malphite,MasterYi,Yasuo,Sivir,Xerath,Yorick,FiddleSticks,Neeko,Jinx,Alistar
8916,NA1_4225087806,1645418660193,1525,Malphite,LeeSin,Fizz,Kaisa,Nautilus,Karma,Sejuani,Yasuo,Jinx,Senna
8917,NA1_4225002548,1645414711187,1990,Urgot,Zac,Veigar,Kaisa,Blitzcrank,Garen,Rammus,Katarina,Jinx,Morgana
8918,NA1_4224970511,1645411846683,1587,Urgot,Nunu,Galio,Zeri,Lux,Camille,Amumu,Velkoz,Xayah,Senna
8919,NA1_4224868272,1645408229759,2371,Fiora,Nautilus,Akshan,Jinx,Lulu,Illaoi,Khazix,Ekko,Twitch,Renata
8920,NA1_4223896857,1645348736174,2040,Yasuo,Lillia,Ahri,Zeri,Renata,Yone,XinZhao,Lissandra,Jhin,Brand
8921,NA1_4223921952,1645346460572,1541,Gwen,Khazix,Zed,Ezreal,Sona,Sion,Graves,Anivia,Jinx,Lulu
8922,NA1_4223828566,1645344339905,1128,MonkeyKing,Viego,Vex,Twitch,Taric,Mordekaiser,Nunu,Akshan,Caitlyn,Senna
8923,NA1_4223870655,1645341730396,1182,Fiora,Nunu,Corki,Jinx,Morgana,Gwen,Hecarim,Syndra,Ezreal,Lillia
8924,NA1_4228672833,1645681015710,1502,Ornn,Viego,AurelionSol,Zeri,Lux,Graves,Zac,Yasuo,Jhin,Renata
8925,NA1_4221493001,1645189610253,1489,Aatrox,Zed,Syndra,Xayah,Renata,Graves,Shaco,Akali,Zeri,Yuumi
8926,NA1_4221379295,1645175548176,1930,Yone,MasterYi,Akshan,Vayne,Lulu,Tryndamere,Ekko,Talon,Xayah,Lux
8927,NA1_4221337012,1645173561457,1439,Fiora,Kindred,Jayce,Jhin,Lux,MasterYi,Renata,Sylas,Xayah,Janna
8928,NA1_4220331905,1645087219158,2211,Lux,,,,,Karma,,,,
8929,NA1_4218725527,1644978722682,1377,Trundle,Viego,Yone,Sona,Seraphine,DrMundo,Hecarim,Lux,Zeri,Velkoz
8930,NA1_4218722590,1644977847004,616,Garen,Sejuani,Lissandra,Ezreal,Zyra,Leblanc,JarvanIV,Akshan,Katarina,Yuumi
8931,NA1_4218558870,1644969102354,1805,Jayce,Nocturne,Anivia,Zeri,Leona,Garen,Vi,Diana,Jhin,Sona
8932,NA1_4217637256,1644886189744,1343,Jayce,Rammus,TwistedFate,Veigar,Senna,Jax,Lillia,Graves,Draven,Lux
8933,NA1_4217662741,1644884473904,1273,Akali,Nunu,Ahri,Vayne,Janna,MonkeyKing,Diana,Kassadin,Caitlyn,Swain
8934,NA1_4217110763,1644830024287,1284,Urgot,Poppy,Ahri,Jinx,Senna,Yone,Hecarim,Ryze,MissFortune,Yuumi
8935,NA1_4216761843,1644804864597,1823,Darius,Rammus,Yasuo,Kaisa,Pantheon,Riven,Rengar,Sylas,Jinx,Yuumi
8936,NA1_4215780111,1644719168782,1217,Vladimir,Kayn,Zed,Akshan,Senna,Irelia,Shaco,Ahri,Lucian,Lux
8937,NA1_4208312486,1644154179708,2107,Tryndamere,Diana,TwistedFate,Jhin,Braum,Aatrox,Graves,Vex,Samira,Pyke
8938,NA1_4208310638,1644152144062,1365,Warwick,RekSai,Seraphine,Vayne,Janna,LeeSin,Zac,Katarina,Jhin,Zilean
8939,NA1_4208258813,1644150022987,1518,Jax,Qiyana,Zeri,Veigar,Xerath,Irelia,Elise,Talon,Aphelios,Pyke
8940,NA1_4207711461,1644113328841,1946,Aatrox,Trundle,Vex,Caitlyn,Morgana,Singed,RekSai,Syndra,Jhin,Pyke
8941,NA1_4207634046,1644111062162,1902,Singed,Rengar,Akali,Jinx,Janna,Fiora,MasterYi,TwistedFate,Ezreal,Pyke
8942,NA1_4207224212,1644084776746,2112,Riven,Zac,Nunu,Zeri,Yuumi,Nasus,LeeSin,Vex,Malzahar,Swain
8943,NA1_4207081406,1644068755682,1967,Shen,Amumu,Ahri,Aphelios,Swain,Singed,Zac,Sylas,Zeri,Neeko
8944,NA1_4207068478,1644065801630,2081,Yone,LeeSin,Sylas,Jinx,Galio,Yorick,Zac,Fiora,Cassiopeia,Xerath
8945,NA1_4206691968,1644035182999,2362,Kayle,Ivern,Yone,Vayne,Pantheon,Malphite,JarvanIV,Akshan,MissFortune,Zyra
8946,NA1_4206633402,1644033186361,1687,Yasuo,FiddleSticks,Sylas,Samira,Pantheon,Sion,Hecarim,Lux,Jinx,Leona
8947,NA1_4206544996,1644030894263,1788,XinZhao,MasterYi,Ahri,Vayne,Lux,Akali,Zac,Fizz,Jhin,Malphite
8948,NA1_4206493782,1644028012935,2398,Kayle,Zac,KogMaw,Xayah,Thresh,Mordekaiser,Vi,Zed,Vayne,Nami
8949,NA1_4206426865,1644026052546,1627,Tryndamere,Zac,TwistedFate,Samira,Thresh,Darius,Rammus,Brand,Lucian,Rakan
8950,NA1_4206417338,1644023462626,1975,Chogath,RekSai,Xerath,Kaisa,Lux,Irelia,Shaco,Ahri,Draven,Pyke
8951,NA1_4205864009,1644006794535,1776,Akshan,Nunu,Yasuo,Kalista,Maokai,Teemo,Lillia,Trundle,Twitch,Pyke
8952,NA1_4205806640,1644003295848,928,Teemo,Vi,Zed,Tristana,Pyke,Mordekaiser,Ekko,Ahri,Kaisa,Blitzcrank
8953,NA1_4205707823,1643992875376,2126,Mordekaiser,MasterYi,Fizz,Jhin,Pyke,Teemo,XinZhao,Lissandra,Jinx,Lulu
8954,NA1_4229429609,1645758022863,1537,Mordekaiser,Kayn,Yasuo,Caitlyn,Lux,Aatrox,XinZhao,Sona,Xerath,Renata
8955,NA1_4229423079,1645756040624,1494,Sion,Kayn,Akali,Vayne,Morgana,Pantheon,Zac,Qiyana,Zilean,Renata
8956,NA1_4229384083,1645753437925,1533,Renekton,Volibear,Vex,Aphelios,Senna,Ezreal,XinZhao,Ahri,Pantheon,Pyke
8957,NA1_4228199273,1645658434409,1962,Gwen,Udyr,Zoe,Vayne,Nami,Garen,JarvanIV,Ryze,Varus,Yuumi
8958,NA1_4225028254,1645416345189,1686,Gangplank,Hecarim,Ekko,Vayne,Galio,Jax,MasterYi,Cassiopeia,Yasuo,Alistar
8959,NA1_4224975414,1645413142316,1488,Trundle,Poppy,Ahri,Jinx,TahmKench,Sion,Kayn,Corki,Vayne,Nautilus
8960,NA1_4222258031,1645235384761,2231,Yorick,Sejuani,Lux,Zeri,Thresh,Teemo,Riven,Yasuo,Pantheon,Ahri
8961,NA1_4222214601,1645234167699,834,Illaoi,Gwen,Kayle,Pantheon,Nautilus,Aatrox,Udyr,Yone,Rengar,Ivern
8962,NA1_4222148335,1645231805105,1570,Sett,Aatrox,Malzahar,Zeri,Zyra,Teemo,XinZhao,Poppy,Kaisa,Lux
8963,NA1_4213544817,1644547360464,2099,MonkeyKing,Olaf,Heimerdinger,Jinx,Anivia,Aatrox,Diana,Zed,Senna,Lissandra
8964,NA1_4212762950,1644468910806,2295,Fiora,Zed,Yasuo,Karma,Pyke,Gwen,Diana,Sion,Aphelios,Zyra
8965,NA1_4212715832,1644466702713,1589,Yone,Evelynn,Yasuo,Rengar,Ivern,Lucian,Sejuani,Zoe,Jinx,Yuumi
8966,NA1_4212721285,1644465467011,914,Aatrox,Kayn,Chogath,Rengar,Leona,Tryndamere,Shen,Galio,Xayah,Pyke
8967,NA1_4212654143,1644463416388,1686,DrMundo,Diana,Zed,Vayne,Rakan,Teemo,Jax,Tryndamere,Ashe,Pyke
8968,NA1_4212506123,1644457885659,1388,Aatrox,XinZhao,Xerath,Jhin,Janna,Fiora,Khazix,Anivia,MissFortune,Vex
8969,NA1_4212510675,1644456200427,1422,Garen,FiddleSticks,Ahri,Jhin,Sona,Aatrox,LeeSin,TwistedFate,Aphelios,Janna
8970,NA1_4210138945,1644281100789,2230,Aatrox,Gragas,Vladimir,Jinx,Lulu,Kennen,Kayn,Vex,Zeri,Shaco
8971,NA1_4210113370,1644275895502,1559,Poppy,XinZhao,Viktor,Caitlyn,Zyra,Jax,Diana,Corki,Veigar,Thresh
8972,NA1_4208049749,1644128609784,1058,Sett,Diana,Yone,Kaisa,Thresh,Jayce,Evelynn,Akali,Jhin,Sion
8973,NA1_4208014988,1644127340626,923,Gwen,Diana,Yone,Heimerdinger,Shaco,Shen,Brand,Vladimir,Caitlyn,Lux
8974,NA1_4210567946,1644300553752,1809,Yone,Zac,Orianna,Kaisa,Karma,Gragas,Kayn,Varus,Jhin,Lulu
8975,NA1_4210552614,1644298593771,1429,Mordekaiser,Diana,TwistedFate,Jinx,Shen,Kayle,LeeSin,Viktor,Ezreal,Lux
8976,NA1_4210514032,1644296224636,1690,Karma,Hecarim,Lissandra,Jinx,Lulu,Sett,Gwen,Qiyana,Caitlyn,Blitzcrank
8977,NA1_4210474734,1644293847587,2016,MonkeyKing,Graves,Swain,Ashe,Brand,Shen,Viego,Seraphine,Ezreal,Blitzcrank
8978,NA1_4210406830,1644291765157,1686,MonkeyKing,Viego,Annie,Jinx,Nautilus,Jax,Graves,Vex,Lucian,Yuumi
8979,NA1_4210308905,1644289442971,1961,Akshan,Ekko,Qiyana,Ezreal,Blitzcrank,Kled,Poppy,Fizz,Kaisa,Pyke
8980,NA1_4210312321,1644287830630,1239,Darius,Nunu,Akali,Zeri,Soraka,DrMundo,Diana,Yasuo,Twitch,Karma
8981,NA1_4210246560,1644286302500,1131,DrMundo,Elise,Zed,Jhin,Soraka,Ornn,Viego,Ahri,Vayne,Senna
8982,NA1_4210217899,1644283959305,1867,DrMundo,Ekko,Jayce,Caitlyn,Xerath,Yone,Nocturne,Cassiopeia,Jinx,Nami
8983,NA1_4209636876,1644220827991,1868,MonkeyKing,Nunu,Katarina,Jinx,Blitzcrank,DrMundo,Viego,Ahri,Ezreal,Thresh
8984,NA1_4209633329,1644219064671,969,Teemo,Viego,Qiyana,Jinx,Lux,DrMundo,Shaco,Talon,Kaisa,Soraka
8985,NA1_4209590266,1644217238035,1422,Volibear,Diana,Malzahar,Kaisa,Soraka,Gwen,Ivern,Qiyana,Jhin,Karma
8986,NA1_4209564962,1644215314785,1563,Shen,MasterYi,Orianna,Quinn,Zilean,Garen,XinZhao,Kassadin,Ezreal,Swain
8987,NA1_4209479275,1644213168031,1839,TahmKench,Elise,Zilean,Vayne,Soraka,Kayn,Shaco,Nasus,Kaisa,Seraphine
8988,NA1_4209501419,1644210941677,1830,TahmKench,Nocturne,Vex,Ashe,Morgana,Sett,FiddleSticks,Lux,Caitlyn,Xerath
8989,NA1_4209422854,1644208408161,2131,Ornn,Graves,Katarina,MissFortune,Lux,Quinn,Rengar,Fizz,Zeri,TahmKench
8990,NA1_4209363062,1644205804931,2251,Shen,Diana,Viktor,Jhin,Senna,Volibear,Graves,Ahri,Twitch,Lulu
8991,NA1_4209325218,1644203926697,1579,Jayce,Kayn,Yasuo,Ashe,Rakan,Darius,Ivern,Fizz,Jinx,Lulu
8992,NA1_4209266227,1644201562772,1989,Camille,MasterYi,Lux,Jhin,Sona,Quinn,Nidalee,Ahri,Kaisa,Varus
8993,NA1_4209188099,1644199410123,1455,Aatrox,LeeSin,Swain,Jinx,Nami,Tryndamere,Trundle,Viktor,Lucian,Rakan
8994,NA1_4230982236,1645857470126,2032,Jax,Hecarim,Syndra,Jinx,Rakan,Fiora,Sion,Gangplank,Veigar,Alistar
8995,NA1_4230917166,1645855740435,1256,Camille,LeeSin,TwistedFate,Zeri,Lux,MonkeyKing,Khazix,Diana,Kaisa,Pyke
8996,NA1_4230879775,1645850808496,1950,Illaoi,Warwick,Kaisa,Jhin,Rell,Fiora,Khazix,Akali,Zeri,Renata
8997,NA1_4230782984,1645848555902,1775,Mordekaiser,Shaco,Graves,Yasuo,Swain,Cassiopeia,Amumu,Malzahar,Caitlyn,Zyra
8998,NA1_4230745282,1645846309798,1800,Soraka,Diana,Jax,Jinx,Pyke,Cassiopeia,Poppy,Sylas,Caitlyn,Lux
8999,NA1_4230696625,1645843980479,1656,Kayle,Shaco,Garen,Caitlyn,Lux,Akali,Kayn,Kennen,Jhin,Renata
9000,NA1_4229804199,1645778294021,1341,Fiora,RekSai,Velkoz,Jhin,Blitzcrank,Quinn,XinZhao,Katarina,Ezreal,Leona
9001,NA1_4229829785,1645775996668,1938,Aatrox,Ekko,Kassadin,Vayne,Braum,Nasus,Kayn,Vladimir,MissFortune,Leona
9002,NA1_4229724098,1645772698236,1979,Fiora,Gwen,Vladimir,Jinx,Janna,Teemo,FiddleSticks,Qiyana,Kaisa,Zyra
9003,NA1_4229606357,1645766036930,1980,Teemo,MasterYi,Vex,Senna,Renata,Akali,Kayn,Leblanc,Caitlyn,Yuumi
9004,NA1_4229559408,1645763861430,1434,Gnar,Kayn,Ahri,Jhin,Pyke,Teemo,Ekko,Veigar,Zeri,Seraphine
9005,NA1_4229519008,1645760941090,1969,Aatrox,Kayn,Yasuo,KogMaw,Lulu,Jayce,Hecarim,Leblanc,Jinx,Soraka
9006,NA1_4229481412,1645758462892,1829,Tryndamere,FiddleSticks,Irelia,Jhin,Velkoz,Gwen,Shaco,Orianna,Jinx,Lulu
9007,NA1_4229422677,1645755934828,2055,Volibear,Poppy,Zed,Sivir,Shaco,Chogath,Evelynn,Fizz,Jhin,Zyra
9008,NA1_4229302912,1645749113177,1659,Poppy,Khazix,Viktor,Twitch,Blitzcrank,Darius,Viego,Yone,Zeri,Anivia
9009,NA1_4229295204,1645746334310,2410,Darius,Poppy,Viktor,Vayne,Pyke,Irelia,LeeSin,Yone,MissFortune,Xerath
9010,NA1_4229174827,1645737117662,1507,Irelia,Nunu,Veigar,Yasuo,Swain,Fiora,Vi,Viktor,Draven,Pyke
9011,NA1_4228853451,1645695933566,1463,Fiora,XinZhao,Veigar,Ezreal,Brand,Shen,Graves,Katarina,Samira,Blitzcrank
9012,NA1_4228841186,1645694062446,1529,Fiora,Sejuani,Yone,Jhin,Zyra,MonkeyKing,Diana,Lucian,Kaisa,Thresh
9013,NA1_4230331759,1645855713068,336,,,,,,LeeSin,,,,
9014,NA1_4230331712,1645854902403,635,,,,,,Lucian,,,,
9015,NA1_4230331683,1645854607088,196,,,,,,Jayce,,,,
9016,NA1_4230331660,1645854296820,205,,,,,,Jax,,,,
9017,NA1_4230331634,1645854021315,209,,,,,,Jax,,,,
9018,NA1_4230331606,1645853655171,231,,,,,,Camille,,,,
9019,NA1_4230331571,1645853357726,192,,,,,,Camille,,,,
9020,NA1_4230331551,1645852980524,266,,,,,,Akali,,,,
9021,NA1_4230331510,1645852591600,289,,,,,,Jayce,,,,
9022,NA1_4230462843,1645835019233,1642,Malphite,Nocturne,Katarina,Vayne,Zilean,Gangplank,XinZhao,Orianna,Lucian,Karma
9023,NA1_4208569323,1644180416783,2288,Jax,Ekko,Jayce,Kaisa,Galio,Sion,Warwick,Vladimir,Zeri,Lux
9024,NA1_4201199196,1643681035180,1587,Darius,Vi,Corki,Ezreal,Soraka,Fiora,MasterYi,Nasus,Twitch,Thresh
9025,NA1_4201161003,1643678561748,1869,Urgot,Graves,Lux,Jinx,Pyke,Gangplank,MasterYi,TwistedFate,Ezreal,Nautilus
9026,NA1_4195868463,1643341323163,2261,Gangplank,MasterYi,Yone,Twitch,Lulu,Renekton,Graves,Sylas,Zeri,Rakan
9027,NA1_4194477652,1643249235668,1369,Kled,Diana,Varus,Jhin,Yuumi,Gangplank,Hecarim,Ekko,Jinx,Pantheon
9028,NA1_4194447664,1643246883817,1698,Garen,Viego,Annie,Ezreal,Nautilus,Gangplank,MasterYi,Yone,Caitlyn,Yuumi
9029,NA1_4229590762,1645761625547,1947,Viego,Hecarim,Veigar,Zeri,Sona,Kayle,Teemo,Vladimir,Ezreal,Karma
9030,NA1_4229478912,1645758193522,2415,Vayne,Trundle,Lux,Xayah,Morgana,Garen,Khazix,TwistedFate,Ashe,Swain
9031,NA1_4226132267,1645498578531,2739,Ekko,Khazix,Lux,Tristana,Annie,Jax,JarvanIV,Seraphine,MissFortune,Ashe
9032,NA1_4225031056,1645414246346,2346,Illaoi,Ekko,Singed,Jinx,Thresh,Ornn,Diana,Zed,Jhin,Lux
9033,NA1_4224881908,1645409068949,1794,Sion,Nocturne,Yasuo,Vayne,Renata,Ornn,Nunu,Akali,Draven,Zyra
9034,NA1_4224864118,1645406966599,1670,Jax,Elise,Graves,MissFortune,Nami,Mordekaiser,LeeSin,Swain,Lucian,Pantheon
9035,NA1_4219973958,1645066646544,2277,Lulu,,,,,Lux,,,,
9036,NA1_4219950291,1645065722821,640,Thresh,,,,,Janna,,,,
9037,NA1_4218027033,1644900674784,1535,Sett,Poppy,Annie,Jinx,Karma,Kled,Volibear,Corki,Kaisa,Janna
9038,NA1_4217937640,1644897147972,1310,Ornn,Warwick,Yasuo,Jinx,Xerath,Sion,XinZhao,Veigar,Ezreal,Zilean
9039,NA1_4217951732,1644895480062,1266,Jayce,Kayn,Diana,Jhin,Zilean,Teemo,JarvanIV,Lux,Twitch,Thresh
9040,NA1_4216899844,1644811507692,1616,Chogath,MasterYi,Ahri,Jhin,Yuumi,Yorick,Qiyana,Katarina,Draven,Pyke
